CustomerID,Customer_Segment,Action_Priority,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,AvgOrderValue,PurchaseFrequency,CustomerLifespanDays,AvgDaysBetweenOrders,UniqueProducts,TotalQuantity,Cohort_Year,Cohort_Month,FirstPurchaseDate,LastPurchaseDate
12472,VIP Customers,1,23,7,6572.11,4,5,5,14,938.87,0.020710,338,56.33,219,4148,2010,12,2010-12-05 14:19:00.000,2011-11-07 14:01:00.000
17338,VIP Customers,1,8,8,6493.54,5,5,5,15,811.69,0.023188,345,49.29,389,3059,2010,12,2010-12-13 12:57:00.000,2011-11-22 14:23:00.000
12431,VIP Customers,1,26,15,6419.95,4,5,5,14,428.00,0.044248,339,24.21,163,2896,2010,12,2010-12-01 10:03:00.000,2011-11-04 11:55:00.000
16814,VIP Customers,1,5,21,6416.7,5,5,5,15,305.56,0.058989,356,17.80,122,2697,2010,12,2010-12-05 11:45:00.000,2011-11-25 13:27:00.000
15290,VIP Customers,1,22,15,6405.51,4,5,5,14,427.03,0.045593,329,23.50,73,3212,2010,12,2010-12-15 16:03:00.000,2011-11-08 17:19:00.000
13871,VIP Customers,1,13,13,6403.25,4,5,5,14,492.56,0.045296,287,23.92,155,2806,2011,2,2011-02-04 09:30:00.000,2011-11-17 10:49:00.000
12359,VIP Customers,1,48,4,6310.03,3,4,5,12,1577.51,0.014545,275,91.67,214,1609,2011,1,2011-01-12 12:43:00.000,2011-10-13 12:47:00.000
15005,VIP Customers,1,6,28,6295.37,5,5,5,15,224.83,0.079545,352,13.04,360,4230,2010,12,2010-12-08 14:36:00.000,2011-11-24 12:25:00.000
16126,VIP Customers,1,20,4,6287.77,4,4,5,13,1571.94,0.014925,268,89.33,57,2125,2011,2,2011-02-16 11:18:00.000,2011-11-10 16:03:00.000
12766,VIP Customers,1,48,6,6271.2,3,5,5,13,1045.20,0.019355,310,62.00,198,3379,2010,12,2010-12-08 13:53:00.000,2011-10-13 11:50:00.000
16746,VIP Customers,1,2,17,6230.19,5,5,5,15,366.48,0.048851,348,21.75,211,4006,2010,12,2010-12-16 11:43:00.000,2011-11-28 15:17:00.000
14057,VIP Customers,1,14,17,6211.66,4,5,5,14,365.39,0.050296,338,21.13,179,4873,2010,12,2010-12-14 12:11:00.000,2011-11-16 10:32:00.000
13418,VIP Customers,1,2,18,6127.43,5,5,5,15,340.41,0.049724,362,21.29,223,3918,2010,12,2010-12-02 10:45:00.000,2011-11-28 10:23:00.000
17315,VIP Customers,1,8,37,6101.13,5,5,5,15,164.90,0.108504,341,9.47,252,3756,2010,12,2010-12-17 12:24:00.000,2011-11-22 10:20:00.000
17509,VIP Customers,1,48,8,6083.64,3,5,5,13,760.46,1.142857,7,1.00,75,3512,2011,10,2011-10-07 13:14:00.000,2011-10-13 10:26:00.000
16353,VIP Customers,1,8,21,6081.71,5,5,5,15,289.61,0.059490,353,17.65,51,1886,2010,12,2010-12-05 12:09:00.000,2011-11-22 10:39:00.000
15144,VIP Customers,1,15,16,6054.54,4,5,5,14,378.41,0.055363,289,19.27,126,2848,2011,1,2011-01-31 13:17:00.000,2011-11-15 08:32:00.000
15023,VIP Customers,1,30,10,6028.77,4,5,5,14,602.88,0.030211,331,36.78,305,2502,2010,12,2010-12-05 13:49:00.000,2011-10-31 17:13:00.000
13097,VIP Customers,1,23,10,6003.22,4,5,5,14,600.32,0.030395,329,36.56,214,2360,2010,12,2010-12-14 15:13:00.000,2011-11-07 10:43:00.000
12637,VIP Customers,1,58,8,6002.9,3,5,5,13,750.36,0.031128,257,36.71,205,2994,2011,1,2011-01-20 10:47:00.000,2011-10-03 13:46:00.000
13668,VIP Customers,1,1,20,5976.81,5,5,5,15,298.84,0.056657,353,18.58,279,3548,2010,12,2010-12-12 12:35:00.000,2011-11-29 12:50:00.000
14101,VIP Customers,1,64,6,5976.79,3,5,5,13,996.13,0.023622,254,50.80,15,6942,2011,1,2011-01-17 13:09:00.000,2011-09-27 12:28:00.000
15382,VIP Customers,1,5,6,5955.71,5,5,5,15,992.62,0.021277,282,56.40,193,4012,2011,2,2011-02-17 12:01:00.000,2011-11-25 10:58:00.000
13102,VIP Customers,1,14,22,5921.96,4,5,5,14,269.18,0.064140,343,16.33,125,3933,2010,12,2010-12-09 13:38:00.000,2011-11-16 15:01:00.000
18223,VIP Customers,1,30,13,5905.82,4,5,5,14,454.29,0.040625,320,26.67,113,2662,2010,12,2010-12-16 16:42:00.000,2011-10-31 09:48:00.000
14944,VIP Customers,1,20,12,5900.25,4,5,5,14,491.69,0.044776,268,24.36,101,2815,2011,2,2011-02-16 12:47:00.000,2011-11-10 09:10:00.000
18055,VIP Customers,1,30,9,5897.57,4,5,5,14,655.29,0.027190,331,41.38,207,2083,2010,12,2010-12-05 10:52:00.000,2011-10-31 12:02:00.000
13209,VIP Customers,1,21,8,5891.61,4,5,5,14,736.45,0.024096,332,47.43,255,4253,2010,12,2010-12-13 10:31:00.000,2011-11-09 13:54:00.000
14505,VIP Customers,1,8,8,5859.43,5,5,5,15,732.43,0.023121,346,49.43,540,2739,2010,12,2010-12-12 16:14:00.000,2011-11-22 15:45:00.000
14060,VIP Customers,1,13,18,5842.94,4,5,5,14,324.61,0.051282,351,20.65,86,5194,2010,12,2010-12-02 12:11:00.000,2011-11-17 12:59:00.000
13050,VIP Customers,1,5,17,5836.86,5,5,5,15,343.34,0.048159,353,22.06,246,3748,2010,12,2010-12-08 09:30:00.000,2011-11-25 09:18:00.000
13709,VIP Customers,1,27,11,5779.34,4,5,5,14,525.39,0.039286,280,28.00,229,3283,2011,1,2011-01-28 14:57:00.000,2011-11-03 11:32:00.000
15218,VIP Customers,1,1,11,5756.89,5,5,5,15,523.35,0.035599,309,30.90,77,3329,2011,1,2011-01-25 11:20:00.000,2011-11-29 11:48:00.000
13316,VIP Customers,1,28,4,5732.93,4,4,5,13,1433.23,0.018349,218,72.67,66,5508,2011,3,2011-03-30 13:01:00.000,2011-11-02 13:40:00.000
13178,VIP Customers,1,17,11,5725.47,4,5,5,14,520.50,0.032836,335,33.50,95,3570,2010,12,2010-12-14 12:22:00.000,2011-11-13 16:14:00.000
17716,VIP Customers,1,13,11,5655.99,4,5,5,14,514.18,0.044715,246,24.60,171,3072,2011,3,2011-03-17 10:38:00.000,2011-11-17 12:00:00.000
13004,VIP Customers,1,2,18,5655.91,5,5,5,15,314.22,0.051873,347,20.41,277,4822,2010,12,2010-12-17 08:20:00.000,2011-11-28 11:27:00.000
18118,VIP Customers,1,1,26,5625.08000000001,5,5,5,15,216.35,0.072222,360,14.40,424,2865,2010,12,2010-12-05 12:13:00.000,2011-11-29 11:32:00.000
15694,VIP Customers,1,16,12,5607.72,4,5,5,14,467.31,0.034483,348,31.64,40,1421,2010,12,2010-12-02 07:49:00.000,2011-11-14 13:33:00.000
12481,VIP Customers,1,13,10,5579.82,4,5,5,14,557.98,0.029070,344,38.22,150,3294,2010,12,2010-12-09 10:13:00.000,2011-11-17 08:29:00.000
14049,VIP Customers,1,7,4,5578.72,5,4,5,14,1394.68,0.013245,302,100.67,348,3808,2011,1,2011-01-26 11:27:00.000,2011-11-23 12:20:00.000
16767,VIP Customers,1,21,11,5575.56,4,5,5,14,506.87,0.038328,287,28.70,148,4423,2011,1,2011-01-27 13:38:00.000,2011-11-09 09:42:00.000
12539,VIP Customers,1,13,4,5568.35,4,4,5,13,1392.09,0.012821,312,104.00,157,2067,2011,1,2011-01-10 09:11:00.000,2011-11-17 13:30:00.000
13534,VIP Customers,1,23,24,5512.88,4,5,5,14,229.70,0.073394,327,14.22,118,2781,2010,12,2010-12-16 15:23:00.000,2011-11-07 09:40:00.000
14735,VIP Customers,1,2,31,5508.25,5,5,5,15,177.69,0.089080,348,11.60,93,2030,2010,12,2010-12-16 16:05:00.000,2011-11-28 12:32:00.000
16609,VIP Customers,1,6,7,5493.46,5,5,5,15,784.78,0.029412,238,39.67,155,2420,2011,4,2011-04-01 10:11:00.000,2011-11-24 13:32:00.000
15805,VIP Customers,1,14,17,5488.18,4,5,5,14,322.83,0.049708,342,21.38,220,3367,2010,12,2010-12-10 09:33:00.000,2011-11-16 16:32:00.000
16985,VIP Customers,1,8,10,5464.12,5,5,5,15,546.41,0.029240,342,38.00,62,1832,2010,12,2010-12-16 10:38:00.000,2011-11-22 13:33:00.000
16265,VIP Customers,1,0,9,5447,5,5,5,15,605.22,0.025281,356,44.50,164,2646,2010,12,2010-12-10 10:21:00.000,2011-11-30 16:41:00.000
13468,VIP Customers,1,9,35,5424.03,5,5,5,15,154.97,0.098315,356,10.47,175,2355,2010,12,2010-12-01 15:08:00.000,2011-11-21 16:40:00.000
17809,VIP Customers,1,7,12,5411.91,5,5,5,15,450.99,0.033520,358,32.55,46,2057,2010,12,2010-12-01 09:41:00.000,2011-11-23 12:59:00.000
12720,VIP Customers,1,6,24,5399.26,5,5,5,15,224.97,0.067606,355,15.43,206,4504,2010,12,2010-12-05 15:21:00.000,2011-11-24 15:03:00.000
17719,VIP Customers,1,28,15,5396.04,4,5,5,14,359.74,0.068493,219,15.64,111,2466,2011,3,2011-03-29 11:29:00.000,2011-11-02 10:36:00.000
16303,VIP Customers,1,16,3,5360.63,4,4,5,13,1786.88,0.009709,309,154.50,119,2659,2011,1,2011-01-10 14:16:00.000,2011-11-14 10:49:00.000
14110,VIP Customers,1,12,11,5357.71,5,5,5,15,487.06,0.044715,246,24.60,94,2349,2011,3,2011-03-18 09:59:00.000,2011-11-18 08:59:00.000
15150,VIP Customers,1,8,10,5291.33,5,5,5,15,529.13,0.039526,253,28.11,282,3642,2011,3,2011-03-15 14:21:00.000,2011-11-22 12:52:00.000
16873,VIP Customers,1,52,5,5268.79,3,4,5,12,1053.76,0.016447,304,76.00,140,2835,2010,12,2010-12-10 15:45:00.000,2011-10-09 12:20:00.000
17049,VIP Customers,1,12,8,5259.03,5,5,5,15,657.38,0.031373,255,36.43,199,2439,2011,3,2011-03-09 08:33:00.000,2011-11-18 13:18:00.000
17061,VIP Customers,1,64,11,5232.23,3,5,5,13,475.66,0.068750,160,16.00,57,1526,2011,4,2011-04-21 13:29:00.000,2011-09-27 11:24:00.000
18226,VIP Customers,1,35,11,5228.05,3,5,5,13,475.28,0.037415,294,29.40,141,3466,2011,1,2011-01-06 09:00:00.000,2011-10-26 13:36:00.000
16161,VIP Customers,1,5,18,5215.16,5,5,5,15,289.73,0.050704,355,20.88,277,2491,2010,12,2010-12-06 10:03:00.000,2011-11-25 12:17:00.000
16258,VIP Customers,1,36,5,5203.51,3,4,5,12,1040.70,0.028571,175,43.75,111,2994,2011,5,2011-05-04 14:33:00.000,2011-10-25 13:30:00.000
17757,VIP Customers,1,5,28,5176.84,5,5,5,15,184.89,0.077994,359,13.30,264,3121,2010,12,2010-12-02 17:17:00.000,2011-11-25 17:27:00.000
18225,VIP Customers,1,12,11,5174.68,5,5,5,15,470.43,0.031884,345,34.50,145,3082,2010,12,2010-12-09 15:46:00.000,2011-11-18 13:16:00.000
15727,VIP Customers,1,7,7,5159.06,5,5,5,15,737.01,0.020349,344,57.33,213,3063,2010,12,2010-12-15 15:47:00.000,2011-11-23 12:36:00.000
15903,VIP Customers,1,0,7,5126.76,5,5,5,15,732.39,0.024390,287,47.83,46,2410,2011,2,2011-02-17 14:04:00.000,2011-11-30 08:08:00.000
13941,VIP Customers,1,12,5,5112.96,4,4,5,13,1022.59,0.014205,352,88.00,24,2364,2010,12,2010-12-02 10:17:00.000,2011-11-18 09:43:00.000
18198,VIP Customers,1,22,16,5107.11,4,5,5,14,319.19,0.052288,306,20.40,79,3883,2011,1,2011-01-07 13:39:00.000,2011-11-08 15:35:00.000
13225,VIP Customers,1,51,6,5100.64,3,5,5,13,850.11,0.019868,302,60.40,16,2552,2010,12,2010-12-13 09:49:00.000,2011-10-10 14:06:00.000
15046,VIP Customers,1,0,15,5090.42,5,5,5,15,339.36,0.045455,330,23.57,147,3372,2011,1,2011-01-05 15:30:00.000,2011-11-30 15:50:00.000
13139,VIP Customers,1,7,7,5064.94,5,5,5,15,723.56,0.028689,244,40.67,132,2425,2011,3,2011-03-25 11:57:00.000,2011-11-23 13:54:00.000
12432,VIP Customers,1,33,5,5059.32,3,4,5,12,1011.86,0.038168,131,32.75,107,1801,2011,6,2011-06-20 13:27:00.000,2011-10-28 11:43:00.000
15301,VIP Customers,1,41,12,5049.95,3,5,5,13,420.83,0.037618,319,29.00,167,2751,2010,12,2010-12-06 12:21:00.000,2011-10-20 09:57:00.000
15719,VIP Customers,1,23,13,5030.07,4,5,5,14,386.93,0.042484,306,25.50,299,2718,2011,1,2011-01-06 12:31:00.000,2011-11-07 12:29:00.000
14755,VIP Customers,1,0,11,5010.28,5,5,5,15,455.48,0.033742,326,32.60,128,2219,2011,1,2011-01-09 14:02:00.000,2011-11-30 11:24:00.000
13269,VIP Customers,1,2,14,5009.6,5,5,5,15,357.83,0.038997,359,27.62,174,3287,2010,12,2010-12-05 11:51:00.000,2011-11-28 13:11:00.000
12444,VIP Customers,1,12,5,5005.46,5,4,5,14,1001.09,0.033113,151,37.75,138,1153,2011,6,2011-06-21 14:00:00.000,2011-11-18 13:23:00.000
14329,VIP Customers,1,8,7,4975.24,5,5,5,15,710.75,0.022364,313,52.17,218,3087,2011,1,2011-01-14 13:42:00.000,2011-11-22 15:50:00.000
12490,VIP Customers,1,8,9,4955.63,5,5,5,15,550.63,0.028754,313,39.13,126,2809,2011,1,2011-01-14 09:13:00.000,2011-11-22 11:19:00.000
14688,VIP Customers,1,30,19,4949.83,4,5,5,14,260.52,0.056716,335,18.61,117,3292,2010,12,2010-12-01 09:37:00.000,2011-10-31 08:29:00.000
16191,VIP Customers,1,2,12,4935.86,5,5,5,15,411.32,0.034286,350,31.82,65,3174,2010,12,2010-12-14 12:38:00.000,2011-11-28 09:08:00.000
14709,VIP Customers,1,6,13,4921.04,5,5,5,15,378.54,0.037791,344,28.67,71,2484,2010,12,2010-12-16 13:43:00.000,2011-11-24 15:41:00.000
15786,VIP Customers,1,37,3,4919,3,4,5,12,1639.67,0.043478,69,34.50,257,3340,2011,8,2011-08-17 13:33:00.000,2011-10-24 14:13:00.000
16701,VIP Customers,1,35,12,4899.86,3,5,5,13,408.32,0.037736,318,28.91,91,5688,2010,12,2010-12-13 11:51:00.000,2011-10-26 12:31:00.000
17133,VIP Customers,1,6,7,4892.24,5,5,5,15,698.89,0.027778,252,42.00,13,2730,2011,3,2011-03-18 13:47:00.000,2011-11-24 12:27:00.000
17652,VIP Customers,1,16,12,4867.72,4,5,5,14,405.64,0.046693,257,23.36,118,2509,2011,3,2011-03-03 14:05:00.000,2011-11-14 12:55:00.000
12839,VIP Customers,1,2,13,4839.03,5,5,5,15,372.23,0.036415,357,29.75,94,3320,2010,12,2010-12-07 15:48:00.000,2011-11-28 12:33:00.000
13599,VIP Customers,1,1,19,4830.24,5,5,5,15,254.22,0.053221,357,19.83,165,3089,2010,12,2010-12-08 10:11:00.000,2011-11-29 09:15:00.000
15738,VIP Customers,1,9,16,4812.42,5,5,5,15,300.78,0.045070,355,23.67,46,2982,2010,12,2010-12-02 12:50:00.000,2011-11-21 08:26:00.000
15555,VIP Customers,1,3,16,4794.86,5,5,5,15,299.68,0.044693,358,23.87,401,4427,2010,12,2010-12-05 14:45:00.000,2011-11-27 16:19:00.000
16700,VIP Customers,1,20,12,4792.74,4,5,5,14,399.39,0.035503,338,30.73,151,3817,2010,12,2010-12-08 16:34:00.000,2011-11-10 10:10:00.000
12437,VIP Customers,1,0,17,4785.51,5,5,5,15,281.50,0.052632,323,20.19,118,2901,2011,1,2011-01-12 14:13:00.000,2011-11-30 16:47:00.000
17365,VIP Customers,1,3,8,4767.36,5,5,5,15,595.92,0.024922,321,45.86,278,4749,2011,1,2011-01-11 12:11:00.000,2011-11-27 12:13:00.000
14415,VIP Customers,1,10,12,4764.62,5,5,5,15,397.05,0.035088,342,31.09,232,2304,2010,12,2010-12-14 13:31:00.000,2011-11-20 15:52:00.000
14180,VIP Customers,1,1,25,4748.52,5,5,5,15,189.94,0.068871,363,15.13,112,719,2010,12,2010-12-02 13:08:00.000,2011-11-29 10:56:00.000
15152,VIP Customers,1,0,13,4745.69,5,5,5,15,365.05,0.072626,179,14.92,196,2704,2011,6,2011-06-05 15:36:00.000,2011-11-30 12:32:00.000
16722,VIP Customers,1,8,13,4730.81,5,5,5,15,363.91,0.036932,352,29.33,96,5001,2010,12,2010-12-06 12:59:00.000,2011-11-22 13:28:00.000
17690,VIP Customers,1,21,15,4726.8,4,5,5,14,315.12,0.043605,344,24.57,186,1769,2010,12,2010-12-01 16:15:00.000,2011-11-09 15:17:00.000
12714,VIP Customers,1,0,5,4708.86,5,5,5,15,941.77,0.017483,286,71.50,216,3069,2011,2,2011-02-18 10:53:00.000,2011-11-30 15:43:00.000
12362,VIP Customers,1,26,9,4697.19,4,5,5,14,521.91,0.034483,261,32.63,183,2008,2011,2,2011-02-17 10:30:00.000,2011-11-04 09:07:00.000
14562,VIP Customers,1,2,16,4683.45,5,5,5,15,292.72,0.054422,294,19.60,179,1695,2011,2,2011-02-08 14:45:00.000,2011-11-28 14:39:00.000
15291,VIP Customers,1,16,15,4668.3,4,5,5,14,311.22,0.042980,349,24.93,62,2103,2010,12,2010-12-01 09:32:00.000,2011-11-14 11:02:00.000
14390,VIP Customers,1,1,9,4642.57,5,5,5,15,515.84,0.024793,363,45.38,135,2133,2010,12,2010-12-02 11:57:00.000,2011-11-29 13:49:00.000
17730,VIP Customers,1,19,12,4635.78,4,5,5,14,386.32,0.040134,299,27.18,117,3115,2011,1,2011-01-17 14:49:00.000,2011-11-11 11:02:00.000
14159,VIP Customers,1,10,11,4630.35,5,5,5,15,420.94,0.031977,344,34.40,501,4348,2010,12,2010-12-12 11:17:00.000,2011-11-20 12:36:00.000
14286,VIP Customers,1,14,3,4628.75,4,4,5,13,1542.92,0.013636,220,110.00,220,4338,2011,4,2011-04-11 08:16:00.000,2011-11-16 10:34:00.000
15093,VIP Customers,1,9,6,4597.02,5,5,5,15,766.17,0.016901,355,71.00,52,3760,2010,12,2010-12-02 18:25:00.000,2011-11-21 13:09:00.000
14004,VIP Customers,1,34,7,4582.64,3,5,5,13,654.66,0.028455,246,41.00,102,2668,2011,2,2011-02-24 09:28:00.000,2011-10-27 14:40:00.000
17068,VIP Customers,1,3,21,4552.14,5,5,5,15,216.77,0.058824,357,17.85,116,2164,2010,12,2010-12-06 13:58:00.000,2011-11-27 13:14:00.000
17613,VIP Customers,1,13,14,4544.55,4,5,5,14,324.61,0.049296,284,21.85,211,2490,2011,2,2011-02-07 11:20:00.000,2011-11-17 10:51:00.000
12484,VIP Customers,1,23,6,4527.32,4,5,5,14,754.55,0.019672,305,61.00,256,2187,2011,1,2011-01-07 14:04:00.000,2011-11-07 11:37:00.000
13013,VIP Customers,1,12,12,4515.84,5,5,5,15,376.32,0.034188,351,31.91,155,2114,2010,12,2010-12-03 12:28:00.000,2011-11-18 14:25:00.000
15299,VIP Customers,1,58,7,4507.01,3,5,5,13,643.86,0.022876,306,51.00,7,2948,2010,12,2010-12-02 16:48:00.000,2011-10-03 14:19:00.000
15298,VIP Customers,1,1,11,4487.68,5,5,5,15,407.97,0.030812,357,35.70,105,2682,2010,12,2010-12-08 13:55:00.000,2011-11-29 10:23:00.000
12524,VIP Customers,1,0,8,4485.72,5,5,5,15,560.71,0.024615,325,46.43,113,3699,2011,1,2011-01-10 10:35:00.000,2011-11-30 15:31:00.000
17975,VIP Customers,1,6,13,4483.26,5,5,5,15,344.87,0.036932,352,29.33,189,1565,2010,12,2010-12-08 11:38:00.000,2011-11-24 13:27:00.000
14426,VIP Customers,1,14,10,4481.67,4,5,5,14,448.17,0.034483,290,32.22,183,2699,2011,1,2011-01-31 09:51:00.000,2011-11-16 12:25:00.000
12627,VIP Customers,1,1,7,4478.53,5,5,5,15,639.79,0.053435,131,21.83,162,2752,2011,7,2011-07-22 13:59:00.000,2011-11-29 12:07:00.000
14292,VIP Customers,1,30,7,4458.61,4,5,5,14,636.94,0.028689,244,40.67,63,1467,2011,3,2011-03-02 08:26:00.000,2011-10-31 09:51:00.000
15955,VIP Customers,1,15,14,4416.26,4,5,5,14,315.45,0.040115,349,26.85,137,2135,2010,12,2010-12-02 11:22:00.000,2011-11-15 14:15:00.000
15874,VIP Customers,1,54,7,4405.88,3,5,5,13,629.41,0.031532,222,37.00,110,2534,2011,2,2011-02-28 13:28:00.000,2011-10-07 12:31:00.000
12712,VIP Customers,1,19,13,4396.13,4,5,5,14,338.16,0.037791,344,28.67,58,1062,2010,12,2010-12-03 14:30:00.000,2011-11-11 08:19:00.000
13505,VIP Customers,1,63,4,4393.63,3,4,5,12,1098.41,0.024845,161,53.67,182,2486,2011,4,2011-04-21 12:07:00.000,2011-09-28 11:56:00.000
15547,VIP Customers,1,31,13,4391.94,4,5,5,14,337.84,0.040248,323,26.92,388,3610,2010,12,2010-12-12 13:26:00.000,2011-10-30 15:19:00.000
17858,VIP Customers,1,44,11,4376.94,3,5,5,13,397.90,0.034700,317,31.70,80,2551,2010,12,2010-12-05 13:08:00.000,2011-10-17 12:33:00.000
14189,VIP Customers,1,7,14,4352.52,5,5,5,15,310.89,0.039660,353,27.15,165,3615,2010,12,2010-12-06 11:42:00.000,2011-11-23 16:43:00.000
16945,VIP Customers,1,12,19,4345.5,5,5,5,15,228.71,0.056213,338,18.78,137,2725,2010,12,2010-12-16 17:49:00.000,2011-11-18 11:39:00.000
13756,VIP Customers,1,13,12,4343.12,4,5,5,14,361.93,0.034682,346,31.45,65,2776,2010,12,2010-12-07 11:41:00.000,2011-11-17 10:02:00.000
14800,VIP Customers,1,38,12,4331.79,3,5,5,13,360.98,0.037152,323,29.36,246,3644,2010,12,2010-12-05 11:10:00.000,2011-10-23 12:46:00.000
15034,VIP Customers,1,6,8,4274.16,5,5,5,15,534.27,0.023599,339,48.43,299,2413,2010,12,2010-12-21 09:47:00.000,2011-11-24 12:11:00.000
14534,VIP Customers,1,8,17,4266.48,5,5,5,15,250.97,0.056291,302,18.88,325,1944,2011,1,2011-01-25 12:33:00.000,2011-11-22 11:24:00.000
14191,VIP Customers,1,1,12,4258.64,5,5,5,15,354.89,0.056872,211,19.18,122,3186,2011,5,2011-05-03 10:30:00.000,2011-11-29 17:23:00.000
12500,VIP Customers,1,14,11,4257.82,4,5,5,14,387.07,0.035370,311,31.10,34,2678,2011,1,2011-01-10 09:48:00.000,2011-11-16 16:20:00.000
14135,VIP Customers,1,23,13,4247.41,4,5,5,14,326.72,0.038123,341,28.42,88,3673,2010,12,2010-12-02 10:27:00.000,2011-11-07 16:30:00.000
17419,VIP Customers,1,2,12,4226.57,5,5,5,15,352.21,0.033613,357,32.45,155,1876,2010,12,2010-12-07 15:03:00.000,2011-11-28 13:47:00.000
13267,VIP Customers,1,8,18,4220.29,5,5,5,15,234.46,0.051429,350,20.59,87,1855,2010,12,2010-12-08 09:20:00.000,2011-11-22 11:04:00.000
14525,VIP Customers,1,10,9,4215.9,5,5,5,15,468.43,0.026239,343,42.88,217,2637,2010,12,2010-12-13 17:40:00.000,2011-11-20 11:37:00.000
15971,VIP Customers,1,8,12,4199.85,5,5,5,15,349.99,0.040678,295,26.82,10,1717,2011,2,2011-02-01 16:47:00.000,2011-11-22 12:50:00.000
12949,VIP Customers,1,21,8,4167.22,4,5,5,14,520.90,0.035874,223,31.86,166,2381,2011,4,2011-04-01 13:20:00.000,2011-11-09 11:25:00.000
13384,VIP Customers,1,21,7,4151.93,4,5,5,14,593.13,0.046980,149,24.83,123,2422,2011,6,2011-06-14 12:47:00.000,2011-11-09 11:04:00.000
13069,VIP Customers,1,5,23,4151.2,5,5,5,15,180.49,0.064607,356,16.18,264,5521,2010,12,2010-12-05 11:02:00.000,2011-11-25 15:47:00.000
13988,VIP Customers,1,10,6,4147.96,5,5,5,15,691.33,0.025424,236,47.20,188,3044,2011,3,2011-03-30 11:48:00.000,2011-11-20 10:15:00.000
16931,VIP Customers,1,10,20,4143.43,5,5,5,15,207.17,0.056980,351,18.47,427,2801,2010,12,2010-12-05 11:40:00.000,2011-11-20 14:43:00.000
15570,VIP Customers,1,1,11,4113.42,5,5,5,15,373.95,0.030556,360,36.00,231,2051,2010,12,2010-12-05 12:57:00.000,2011-11-29 15:24:00.000
13555,VIP Customers,1,64,4,4098.88,3,4,5,12,1024.72,0.031008,129,43.00,128,2636,2011,5,2011-05-22 11:06:00.000,2011-09-27 12:36:00.000
18041,VIP Customers,1,2,21,4097.37,5,5,5,15,195.11,0.058011,362,18.10,285,3758,2010,12,2010-12-02 11:21:00.000,2011-11-28 11:39:00.000
16670,VIP Customers,1,7,11,4095.9,5,5,5,15,372.35,0.032070,343,34.30,179,2556,2010,12,2010-12-16 10:30:00.000,2011-11-23 09:34:00.000
12347,VIP Customers,1,30,6,4085.18,4,5,5,14,680.86,0.018237,329,65.80,100,2266,2010,12,2010-12-07 14:57:00.000,2011-10-31 12:25:00.000
12449,VIP Customers,1,13,4,4067.29,4,4,5,13,1016.82,0.024096,166,55.33,118,1553,2011,6,2011-06-05 15:37:00.000,2011-11-17 13:46:00.000
17377,VIP Customers,1,14,20,4058.32,4,5,5,14,202.92,0.056980,351,18.47,190,2038,2010,12,2010-12-01 12:35:00.000,2011-11-16 11:17:00.000
12656,VIP Customers,1,8,5,4051.17,5,5,5,15,810.23,0.023041,217,54.25,89,1723,2011,4,2011-04-20 09:20:00.000,2011-11-22 13:42:00.000
16549,VIP Customers,1,1,10,4034.9,5,5,5,15,403.49,0.030769,325,36.11,445,2294,2011,1,2011-01-09 14:03:00.000,2011-11-29 15:06:00.000
13815,VIP Customers,1,13,4,4027.36,4,4,5,13,1006.84,0.013468,297,99.00,132,2560,2011,1,2011-01-25 12:16:00.000,2011-11-17 14:19:00.000
15514,VIP Customers,1,3,11,4023.72,5,5,5,15,365.79,0.031161,353,35.30,96,2098,2010,12,2010-12-10 13:50:00.000,2011-11-27 14:40:00.000
17940,VIP Customers,1,40,10,4020.04,3,5,5,13,402.00,0.039370,254,28.22,6,9323,2011,2,2011-02-10 09:29:00.000,2011-10-21 13:27:00.000
12957,VIP Customers,1,0,8,4017.54,5,5,5,15,502.19,0.024169,331,47.29,208,2549,2011,1,2011-01-04 12:18:00.000,2011-11-30 09:53:00.000
12867,VIP Customers,1,17,7,4009.34,4,5,5,14,572.76,0.020896,335,55.83,240,4284,2010,12,2010-12-14 16:39:00.000,2011-11-13 15:30:00.000
16186,VIP Customers,1,13,12,4006.94,4,5,5,14,333.91,0.034188,351,31.91,87,3020,2010,12,2010-12-02 14:40:00.000,2011-11-17 12:43:00.000
12664,VIP Customers,1,7,8,3991.88,5,5,5,15,498.99,0.026059,307,43.86,10,985,2011,1,2011-01-21 11:42:00.000,2011-11-23 15:02:00.000
15416,VIP Customers,1,55,4,3984.32,3,4,5,12,996.08,0.018265,219,73.00,165,2090,2011,3,2011-03-02 08:41:00.000,2011-10-06 09:38:00.000
12779,VIP Customers,1,28,8,3981.36,4,5,5,14,497.67,0.023881,335,47.86,88,2024,2010,12,2010-12-03 13:40:00.000,2011-11-02 11:43:00.000
12727,VIP Customers,1,1,7,3980.7,5,5,5,15,568.67,0.022508,311,51.83,109,2098,2011,1,2011-01-23 15:17:00.000,2011-11-29 11:46:00.000
17602,VIP Customers,1,14,5,3965.73,4,4,5,13,793.15,0.016556,302,75.50,308,3214,2011,1,2011-01-19 16:18:00.000,2011-11-16 15:58:00.000
13523,VIP Customers,1,24,5,3964.88,4,4,5,13,792.98,0.014970,334,83.50,157,1752,2010,12,2010-12-08 14:22:00.000,2011-11-06 15:11:00.000
